"price","bathrooms","accomodate","bedrooms","beds","Shared room","Hotel room","Australie","Argentine","Thaïlande","USA","Bresil","France","Japon","Espagne"
70,1,2,1,1,0,0,0,0,0,1,0,0,0,0
296.582,1,4,2,2,0,0,0,0,0,0,0,0,0,0
69,1,2,1,1,0,0,0,0,0,1,0,0,0,0
65,1,2,1,1,0,0,0,0,0,1,0,0,0,0
275,1,3,1,2,0,0,0,0,0,1,0,0,0,0
360,2,6,3,2,0,0,0,0,0,1,0,0,0,0
120,2,2,1,1,0,0,0,0,0,1,0,0,0,0
330,2,6,4,6,0,0,0,0,0,1,0,0,0,0
200,2,6,3,3,0,0,0,0,0,1,0,0,0,0
202,3.5,10,3,4,0,0,0,0,0,1,0,0,0,0
29.37,5,4,2,3,0,0,0,0,0,0,1,0,0,0
39.172,1,2,1,1,0,0,0,1,0,0,0,0,0,0
315,2.5,6,3,2,0,0,0,0,0,1,0,0,0,0
28,2,1,1,1,0,0,0,0,0,0,0,0,0,1
130,1.5,4,2,2,0,0,0,0,0,1,0,0,0,0
279,1.5,4,2,2,0,0,0,0,0,1,0,0,0,0
100,1,1,1,1,0,0,0,0,0,1,0,0,0,0
190.3,3,5,2,2,0,0,1,0,0,0,0,0,0,0
56.73,1,2,1,1,0,0,0,1,0,0,0,0,0,0
107.36,1,2,1,1,0,0,0,0,0,0,0,0,0,0
204.96,1,4,2,3,0,0,0,0,0,0,0,1,0,0
346,1,2,1,1,0,0,1,0,0,0,0,0,0,0
75,3,2,0,1,0,0,0,0,0,1,0,0,0,0
73,1,2,1,1,0,0,0,0,0,1,0,0,0,0
279,2,4,3,8,0,0,0,0,0,1,0,0,0,0
201.3,2,8,3,3,0,0,0,0,0,0,0,0,0,0
89.823,1,2,0,2,0,0,0,1,0,0,0,0,0,0
127.49,1,2,1,1,0,0,0,0,0,0,0,0,0,0
127.49,1,2,1,1,0,0,0,0,0,0,0,0,0,0
113.19,1,4,1,2,0,0,0,0,0,0,1,0,0,0
40.145,1,2,1,1,0,0,0,0,1,0,0,0,0,0
112.728,1,1,1,1,0,0,0,0,0,0,0,0,0,0
20.77,1,2,1,4,0,0,0,0,1,0,0,0,0,0
37.2,1,2,1,1,0,0,0,0,1,0,0,0,0,0
43.087,1,2,1,1,0,0,0,1,0,0,0,0,0,0
28.215,1,2,1,1,0,0,0,0,0,0,1,0,0,0
17.019,1,2,1,1,0,0,0,1,0,0,0,0,0,0
46.197,1,2,1,1,0,0,0,1,0,0,0,0,0,0
27.42,1,2,1,1,0,0,0,1,0,0,0,0,0,0
280,1,2,1,1,0,0,0,0,0,0,0,1,0,0
21.179,1,2,1,1,0,0,0,1,0,0,0,0,0,0
26.474,1,2,1,1,0,0,0,1,0,0,0,0,0,0
29.5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
31.069,1,2,1,1,0,0,0,1,0,0,0,0,0,0
190.3,1,2,1,1,0,0,1,0,0,0,0,0,0,0
150,1,2,1,1,0,0,0,0,0,1,0,0,0,0
41.199,1,2,1,1,0,0,0,0,1,0,0,0,0,0
17.019,1,1,1,1,0,0,0,1,0,0,0,0,0,0
172.48,1,4,2,2,0,0,0,0,0,0,0,0,0,1
51.832,2,8,3,4,0,0,0,0,1,0,0,0,0,0
27.094,1,2,0,0,0,0,0,0,1,0,0,0,0,0
68.32,2,4,0,2,0,0,0,0,0,0,0,0,0,1
40.755,1,3,1,1,0,0,0,0,0,0,1,0,0,0
55.8,2,3,2,3,0,0,0,0,1,0,0,0,0,0
292.556,1,2,1,1,0,0,0,0,0,0,0,0,0,0
187.04,2,3,2,2,0,0,0,0,0,0,0,0,0,1
37.785,1,3,1,2,0,0,0,0,0,0,1,0,0,0
21.747,1,3,1,2,0,0,0,1,0,0,0,0,0,0
89.268,2,3,1,0,0,0,1,0,0,0,0,0,0,0
33.093,1.5,2,1,1,0,0,0,1,0,0,0,0,0,0
80.85,1,4,1,2,0,0,0,0,0,0,1,0,0,0
229.6,1,4,1,2,0,0,0,0,0,0,0,1,0,0
18.91,2,1,1,1,0,0,0,1,0,0,0,0,0,0
31,1,1,1,1,0,0,0,0,0,1,0,0,0,0
13.2,1,6,2,4,0,0,0,0,0,0,1,0,0,0
165,1.5,4,2,2,0,0,0,0,0,1,0,0,0,0
128.588,4.5,6,3,4,0,0,0,1,0,0,0,0,0,0
102.564,1,5,2,3,0,0,0,0,0,0,0,0,1,0
88,1,2,1,1,0,0,0,0,0,1,0,0,0,0
75.9,1,3,1,2,0,0,0,0,0,0,1,0,0,0
134.2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
250,2,4,1,1,0,0,0,0,0,1,0,0,0,0
250,1,6,2,2,0,0,0,0,0,1,0,0,0,0
241.56,2.5,2,3,4,0,0,0,0,0,0,0,0,0,0
52.8,1,4,0,1,0,0,0,0,0,0,1,0,0,0
275,2.5,4,2,2,0,0,0,0,0,1,0,0,0,0
88.572,1,2,1,1,0,0,0,0,0,0,0,0,0,0
22.32,1,3,1,1,0,0,0,0,1,0,0,0,0,0
132.16,1,3,1,2,0,0,0,0,0,0,0,1,0,0
311.4,2,8,4,6,0,0,1,0,0,0,0,0,0,0
185,2,5,2,2,0,0,0,0,0,1,0,0,0,0
368,1.5,4,2,2,0,0,0,0,0,1,0,0,0,0
103.04,1,2,1,2,0,0,0,0,0,0,0,1,0,0
276.8,2.5,10,3,2,0,0,1,0,0,0,0,0,0,0
110.88,1.5,2,0,1,0,0,0,0,0,0,0,1,0,0
40.425,1,2,1,1,0,0,0,0,0,0,1,0,0,0
80.52,1,2,1,1,0,0,0,0,0,0,0,0,0,0
56.73,2,4,3,3,0,0,0,1,0,0,0,0,0,0
201.3,1,1,1,1,0,0,0,0,0,0,0,0,0,0
280,2,5,3,3,0,0,0,0,0,0,0,1,0,0
336,1,2,1,1,0,0,0,0,0,0,0,1,0,0
224,1,2,1,1,0,0,0,0,0,0,0,1,0,0
30.256,1,2,1,1,0,0,0,1,0,0,0,0,0,0
116.754,1,2,1,1,0,0,0,0,0,0,0,0,0,0
94.08,1,2,1,1,0,0,0,0,0,0,0,1,0,0
24.552,1,2,1,1,0,0,0,0,1,0,0,0,0,0
45.384,1,2,1,1,0,0,0,1,0,0,0,0,0,0
65,1,2,1,1,0,0,0,0,0,1,0,0,0,0
143.36,1,2,1,1,0,0,0,0,0,0,0,1,0,0
401,1,2,1,1,0,0,0,0,0,1,0,0,0,0
45.57,1,2,1,1,0,0,0,0,1,0,0,0,0,0
25.33,1,2,1,1,0,0,0,1,0,0,0,0,0,0
199.36,1,2,1,1,0,0,0,0,0,0,0,1,0,0
174.46,1,2,1,1,0,0,0,0,0,0,0,0,0,0
99.68,1,2,1,1,0,0,0,0,0,0,0,1,0,0
62,1,3,1,1,0,0,0,0,0,1,0,0,0,0
409.31,3.5,8,4,6,0,0,0,0,0,0,0,0,0,0
128.205,1,4,1,1,0,0,0,0,0,0,0,0,1,0
138.4,1,6,3,3,0,0,1,0,0,0,0,0,0,0
84,1,4,2,2,0,0,0,0,0,1,0,0,0,0
195,1,4,2,2,0,0,0,0,0,1,0,0,0,0
168,1,4,2,2,0,0,0,0,0,0,0,1,0,0
80,1,4,2,2,0,0,0,0,0,1,0,0,0,0
119.84,1,4,2,2,0,0,0,0,0,0,0,1,0,0
33,1,2,1,1,0,0,0,0,0,0,1,0,0,0
103.8,1,2,1,1,0,0,1,0,0,0,0,0,0,0
42.56,1,2,0,1,0,0,0,0,0,0,0,1,0,0
125,1,2,0,1,0,0,0,0,0,1,0,0,0,0
66.693,1,3,1,2,0,0,0,1,0,0,0,0,0,0
411.74,2,8,3,4,0,0,1,0,0,0,0,0,0,0
55,2,2,1,1,0,0,0,0,0,1,0,0,0,0
80.52,2,2,1,1,0,0,0,0,0,0,0,0,0,0
20.398,1,2,1,2,0,0,0,0,1,0,0,0,0,0
12.375,2,16,1,19,1,0,0,0,0,0,1,0,0,0
402.6,2,6,2,4,0,0,0,0,0,0,0,0,0,0
73,2,2,1,1,0,0,0,0,0,1,0,0,0,0
84,0.5,2,1,1,0,0,0,0,0,0,0,1,0,0
120.78,1,3,1,1,0,0,0,0,0,0,0,0,0,0
145.6,2.5,4,2,2,0,0,0,0,0,0,0,1,0,0
147.62,1,4,1,2,0,0,0,0,0,0,0,0,0,0
161.04,1,4,1,2,0,0,0,0,0,0,0,0,0,0
264.32,1,4,2,3,0,0,0,0,0,0,0,1,0,0
68,1,2,1,1,0,0,0,0,0,1,0,0,0,0
224,1,3,2,1,0,0,0,0,0,0,0,1,0,0
301.95,2,8,4,4,0,0,0,0,0,0,0,0,0,0
13.95,1,1,1,0,0,0,0,0,1,0,0,0,0,0
336,2,4,2,2,0,0,0,0,0,0,0,1,0,0
187.88,1,2,1,1,0,0,0,0,0,0,0,0,0,0
159.698,1,2,1,1,0,0,0,0,0,0,0,0,0,0
125.944,1,3,1,1,0,0,1,0,0,0,0,0,0,0
69.2,1,2,1,1,0,0,1,0,0,0,0,0,0,0
69.784,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
249.206,2,8,3,7,0,0,0,1,0,0,0,0,0,0
49,1,2,1,1,0,0,0,0,0,1,0,0,0,0
86.8,2,6,2,3,0,0,0,0,1,0,0,0,0,0
55,1.5,1,1,1,0,0,0,0,0,1,0,0,0,0
17.5,2,1,1,1,1,0,0,0,0,0,0,0,1,0
154.33,1,2,1,1,0,0,0,0,0,0,0,0,0,0
220,1,2,1,1,0,0,0,0,0,1,0,0,0,0
15.345,1,2,1,0,0,0,0,0,1,0,0,0,0,0
35.929,1,3,1,2,0,0,0,1,0,0,0,0,0,0
204.14,1,3,1,2,0,0,1,0,0,0,0,0,0,0
45.516,1,6,2,4,0,0,0,1,0,0,0,0,0,0
71.126,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0
174.46,1,4,1,1,0,0,0,0,0,0,0,0,0,0
201.3,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
318.054,2,4,2,2,0,0,0,0,0,0,0,0,0,0
173,2,4,2,2,0,0,1,0,0,0,0,0,0,0
207.6,2,4,2,2,0,0,1,0,0,0,0,0,0,0
241.56,1.5,5,2,2,0,0,0,0,0,0,0,0,0,0
94.55,2,5,2,3,0,0,0,1,0,0,0,0,0,0
200,2,1,1,1,0,0,0,0,0,1,0,0,0,0
53,1,1,1,1,0,0,0,0,0,1,0,0,0,0
220,1,6,2,2,0,0,0,0,0,1,0,0,0,0
24.262,10,1,1,1,1,0,0,0,0,0,0,0,1,0
77.5,2,4,2,0,0,0,0,0,1,0,0,0,0,0
48.312,1,2,1,1,1,0,0,0,0,0,0,0,0,0
57.436,1,2,1,1,0,0,1,0,0,0,0,0,0,0
55,1,1,1,2,0,0,0,0,0,1,0,0,0,0
46.2,1,5,1,0,0,0,0,0,0,0,1,0,0,0
190.4,1.5,2,1,1,0,0,0,0,0,0,0,1,0,0
80.52,1,3,1,2,0,0,0,0,0,0,0,0,0,0
87.932,1,3,0,6,0,0,0,1,0,0,0,0,0,0
67.2,1,2,1,1,0,0,0,0,0,0,0,1,0,0
138.226,1,4,1,2,0,0,0,0,0,0,0,0,0,0
53.68,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0
57.706,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0
60,1,1,1,1,0,0,0,0,0,1,0,0,0,0
51.81,1.5,4,1,1,0,0,0,0,0,0,1,0,0,0
127.49,1,2,1,1,0,0,0,0,0,0,0,0,0,0
145.6,1,2,1,1,0,0,0,0,0,0,0,1,0,0
80.52,2,1,1,1,0,0,0,0,0,0,0,0,0,0
134.2,1.5,3,1,2,0,0,0,0,0,0,0,0,0,0
161.04,1,4,2,2,0,0,0,0,0,0,0,0,0,0
101,1,2,1,1,0,0,0,0,0,1,0,0,0,0
335.5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
46.5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
95,1,2,1,1,0,0,0,0,0,1,0,0,0,0
106.4,1,2,1,1,0,0,0,0,0,0,0,1,0,0
201.3,1,4,1,1,0,0,0,0,0,0,0,0,0,0
95,1,4,1,1,0,0,0,0,0,1,0,0,0,0
61.6,1,2,0,1,0,0,0,0,0,0,0,1,0,0
414.678,1,3,1,2,0,0,0,0,0,0,0,0,0,0
95.282,0.5,4,1,1,0,0,0,0,0,0,0,0,0,0
132.858,1,4,1,3,0,0,0,0,0,0,0,0,0,0
48,1,2,0,0,0,0,0,0,0,1,0,0,0,0
161.04,1,2,2,1,0,0,0,0,0,0,0,0,0,0
296.582,1,3,1,1,0,0,0,0,0,0,0,0,0,0
268.4,2,4,2,2,0,0,0,0,0,0,0,0,0,0
66,1,2,1,1,0,0,0,0,0,1,0,0,0,0
234.85,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
100.65,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
49.665,1,3,1,2,0,0,0,0,0,0,1,0,0,0
168,1.5,4,1,2,0,0,0,0,0,0,0,1,0,0
194.59,1,3,1,1,0,0,0,0,0,0,0,0,0,0
134.2,1,3,1,2,0,0,0,0,0,0,0,0,0,0
198.24,1,4,1,2,0,0,0,0,0,0,0,1,0,0
93.94,2,2,1,2,0,0,0,0,0,0,0,0,0,0
65,1,1,1,3,0,0,0,0,0,1,0,0,0,0
187.88,1,4,2,2,0,0,0,0,0,0,0,0,0,0
23.638,2,2,1,1,0,0,0,1,0,0,0,0,0,0
89,1,1,1,1,0,0,0,0,0,1,0,0,0,0
199,1,2,1,1,0,0,0,0,0,1,0,0,0,0
49,1,2,1,1,0,0,0,0,0,1,0,0,0,0
362.34,2,4,2,2,0,0,0,0,0,0,0,0,0,0
335.5,2,4,2,2,0,0,0,0,0,0,0,0,0,0
188.916,2,8,3,5,0,0,1,0,0,0,0,0,0,0
195,2,4,1,3,0,0,0,0,0,1,0,0,0,0
142.552,1,2,2,0,0,0,1,0,0,0,0,0,0,0
300,1,4,3,3,0,0,0,0,0,1,0,0,0,0
115.412,1,2,0,1,0,0,0,0,0,0,0,0,0,0
86.366,3,3,2,2,0,0,0,0,1,0,0,0,0,0
80.52,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
37.82,1,2,1,1,0,0,0,1,0,0,0,0,0,0
393.12,2,6,5,3,0,0,0,0,0,0,0,1,0,0
11.47,4,1,1,1,0,0,0,0,1,0,0,0,0,0
24.49,1,5,1,0,0,0,0,0,1,0,0,0,0,0
53.955,1,6,1,0,0,0,0,0,0,0,1,0,0,0
100,1,1,1,1,0,0,0,0,0,1,0,0,0,0
29.233,1,2,1,1,0,0,0,0,1,0,0,0,0,0
259.006,1,2,1,1,0,0,0,0,0,0,0,0,0,0
93.8,1,2,1,1,0,0,0,0,0,0,0,0,1,0
235.2,1,2,1,1,0,0,0,0,0,0,0,1,0,0
39.305,1,2,1,1,0,0,0,1,0,0,0,0,0,0
31.202,1,2,1,1,0,0,0,1,0,0,0,0,0,0
217.98,1,4,2,2,0,0,1,0,0,0,0,0,0,0
336,1,4,2,2,0,0,0,0,0,0,0,1,0,0
72.8,1,4,2,2,0,0,0,0,0,0,0,0,0,1
12.71,1,2,1,1,0,0,0,0,1,0,0,0,0,0
24.99,1,2,0,1,0,0,0,1,0,0,0,0,0,0
66.08,1,2,0,1,0,0,0,0,0,0,0,1,0,0
50.26,1,2,0,1,0,0,0,0,0,0,0,0,1,0
28.365,1,2,0,1,0,0,0,1,0,0,0,0,0,0
377,2,8,3,4,0,0,0,0,0,1,0,0,0,0
35.523,1,4,1,3,0,0,0,1,0,0,0,0,0,0
99.278,1,3,1,1,0,0,0,1,0,0,0,0,0,0
201.6,1,4,1,2,0,0,0,0,0,0,0,1,0,0
38.918,1,1,1,1,1,0,0,0,0,0,0,0,0,0
124.56,2,2,1,1,0,0,1,0,0,0,0,0,0,0
119.716,1.5,8,2,8,0,0,1,0,0,0,0,0,0,0
80.64,1,2,1,1,0,0,0,0,0,0,0,1,0,0
44.95,1,2,1,1,0,0,0,0,1,0,0,0,0,0
392,1,2,1,0,0,0,0,0,0,0,0,1,0,0
44.64,1,2,1,0,0,0,0,0,1,0,0,0,0,0
205,1,4,1,2,0,1,0,0,0,1,0,0,0,0
81.345,1.5,2,1,1,0,0,0,0,0,0,1,0,0,0
48.783,1,2,1,2,0,0,0,0,0,0,0,0,1,0
16.074,2.5,1,2,2,0,0,0,1,0,0,0,0,0,0
42.548,1,3,1,3,0,0,0,1,0,0,0,0,0,0
38.61,2,1,1,1,0,0,0,0,0,0,1,0,0,0
52,2,1,1,1,0,0,0,0,0,1,0,0,0,0
409,1,4,1,1,0,0,0,0,0,1,0,0,0,0
41.415,1,7,2,4,0,0,0,0,0,0,1,0,0,0
24.22,1,1,1,1,0,0,1,0,0,0,0,0,0,0
52.338,1,2,1,1,0,0,0,0,0,0,0,0,0,0
23.638,1,2,1,1,0,0,0,1,0,0,0,0,0,0
18.91,1,2,1,1,0,0,0,1,0,0,0,0,0,0
44.8,1,3,1,1,1,0,0,0,0,0,0,1,0,0
109.76,1,2,1,1,0,0,0,0,0,0,0,1,0,0
18.91,1,1,1,1,0,0,0,1,0,0,0,0,0,0
38.61,1,2,1,1,0,0,0,0,0,0,1,0,0,0
72.804,1,2,1,1,0,0,0,1,0,0,0,0,0,0
91.256,1,2,1,1,0,0,0,0,0,0,0,0,0,0
181.17,1,2,1,1,0,0,0,0,0,0,0,0,0,0
122.122,1,2,1,1,0,0,0,0,0,0,0,0,0,0
42.075,1,2,1,1,0,0,0,0,0,0,1,0,0,0
178.08,1,2,1,1,0,0,0,0,0,0,0,1,0,0
19.856,1,4,1,1,0,0,0,1,0,0,0,0,0,0
83.82,3,4,2,2,0,0,0,0,0,0,1,0,0,0
24.8,1,4,2,2,0,0,0,0,1,0,0,0,0,0
120,1,2,1,1,0,0,0,0,0,1,0,0,0,0
70,1,2,0,1,0,0,0,0,0,1,0,0,0,0
246.928,1,3,2,2,0,0,0,0,0,0,0,0,0,0
165,4,5,3,4,0,0,0,0,0,0,1,0,0,0
43.065,1,3,0,2,0,0,0,0,0,0,1,0,0,0
67.65,2,4,2,2,0,0,0,0,0,0,1,0,0,0
268.95,2,4,2,2,0,0,0,0,0,0,1,0,0,0
100,1,2,1,1,0,0,0,0,0,1,0,0,0,0
34.65,1,2,1,0,0,0,0,0,0,0,1,0,0,0
330,1,2,1,0,0,0,0,0,0,0,1,0,0,0
56.73,1.5,2,1,1,0,0,0,1,0,0,0,0,0,0
30.03,1,2,1,2,0,0,0,0,0,0,1,0,0,0
37.82,1,4,1,2,0,0,0,1,0,0,0,0,0,0
80.685,1,4,1,2,0,0,0,0,0,0,1,0,0,0
210,1,4,1,2,0,0,0,0,0,0,0,0,1,0
50,1,1,1,1,0,0,0,0,0,1,0,0,0,0
65.758,1,1,1,1,0,0,0,0,0,0,0,0,0,0
50.996,1,1,1,1,0,0,0,0,0,0,0,0,0,0
181.5,2,3,1,2,0,0,0,0,0,0,1,0,0,0
190,1,3,1,1,0,0,0,0,0,1,0,0,0,0
120,1,2,1,4,0,0,0,0,0,1,0,0,0,0
110.88,1,2,1,1,0,0,0,0,0,0,0,1,0,0
97.35,1,2,1,3,0,0,0,0,0,0,1,0,0,0
80,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13.237,1.5,1,1,1,0,0,0,1,0,0,0,0,0,0
371,2,6,3,3,0,0,0,0,0,1,0,0,0,0
181.17,2,9,3,8,0,0,0,0,0,0,0,0,0,0
60.39,1,1,1,1,0,0,0,0,0,0,0,0,0,0
18.6,1,2,0,2,0,0,0,0,1,0,0,0,0,0
42.287,1.5,2,0,1,0,0,0,1,0,0,0,0,0,0
193.76,1,5,2,0,0,0,1,0,0,0,0,0,0,0
291.2,2,4,3,3,0,0,0,0,0,0,0,1,0,0
85,1,2,1,1,0,0,0,0,0,1,0,0,0,0
114.07,1,2,1,1,0,0,0,0,0,0,0,0,0,0
64.96,1,2,0,1,0,0,0,0,0,0,0,1,0,0
106.4,1,2,0,1,0,0,0,0,0,0,0,1,0,0
99,1,2,0,1,0,0,0,0,0,1,0,0,0,0
119,1,2,0,1,0,0,0,0,0,1,0,0,0,0
68.64,2,2,2,2,0,0,0,0,0,0,1,0,0,0
134,1.5,7,2,4,0,0,0,0,0,1,0,0,0,0
27.9,1,2,1,1,0,0,0,0,1,0,0,0,0,0
221.43,1,2,1,1,0,0,0,0,0,0,0,0,0,0
124.56,1,2,1,1,0,0,1,0,0,0,0,0,0,0
72.6,2,5,2,3,0,0,0,0,0,0,1,0,0,0
73.81,1,1,1,1,0,0,0,0,0,0,0,0,0,0
199,1,1,1,1,0,0,0,0,0,1,0,0,0,0
79,1,1,0,1,0,0,0,0,0,1,0,0,0,0
98,1,1,1,1,0,0,0,0,0,1,0,0,0,0
93.94,1,2,1,1,0,0,0,0,0,0,0,0,0,0
198,2,4,2,2,0,0,0,0,0,0,1,0,0,0
368.48,1,6,2,3,0,0,0,0,0,0,0,1,0,0
28.365,1,2,1,2,0,0,0,1,0,0,0,0,0,0
111.412,1,2,1,1,0,0,1,0,0,0,0,0,0,0
97.572,1,2,1,1,0,0,1,0,0,0,0,0,0,0
157,2.5,6,3,3,0,0,0,0,0,1,0,0,0,0
100.65,1,2,1,1,0,0,0,0,0,0,0,0,0,0
69.3,1,5,2,4,0,0,0,0,0,0,1,0,0,0
262.96,1,2,3,2,0,0,1,0,0,0,0,0,0,0
33.093,1,3,2,2,0,0,0,1,0,0,0,0,0,0
31.515,1,2,1,1,0,0,0,0,0,0,1,0,0,0
12.045,2,1,1,5,1,0,0,0,0,0,1,0,0,0
150,1,2,1,1,0,0,0,0,0,1,0,0,0,0
60.39,1.5,1,2,1,0,0,0,0,0,0,0,0,0,0
241.56,1.5,6,3,3,0,0,0,0,0,0,0,0,0,0
202.064,2,5,2,3,0,0,1,0,0,0,0,0,0,0
22.56,2,1,1,1,0,0,0,1,0,0,0,0,0,0
399.84,1,2,1,2,0,0,0,0,0,0,0,1,0,0
295.24,1,4,3,3,0,0,0,0,0,0,0,0,0,0
30,1.5,4,2,3,0,0,0,1,0,0,0,0,0,0
104.16,1.5,3,2,1,0,0,0,0,0,0,0,1,0,0
37.952,1,2,1,1,0,0,0,1,0,0,0,0,0,0
224,1,2,1,1,0,0,0,0,0,0,0,1,0,0
75,1,2,1,1,0,0,0,0,0,1,0,0,0,0
62.72,1,2,1,1,0,0,0,0,0,0,0,0,0,1
38,1,2,1,1,0,0,0,0,0,1,0,0,0,0
52.965,1,3,2,2,0,0,0,0,0,0,1,0,0,0
265,2,5,2,3,0,0,0,0,0,1,0,0,0,0
389,1,4,1,1,0,0,0,0,0,1,0,0,0,0
96.32,1,3,1,2,0,0,0,0,0,0,0,1,0,0
240,1,1,1,1,0,0,0,0,0,1,0,0,0,0
50,1,1,1,1,0,0,0,0,0,1,0,0,0,0
73,1,1,1,1,0,0,0,0,0,1,0,0,0,0
43,1,1,1,1,0,0,0,0,0,1,0,0,0,0
178.486,1,3,1,2,0,0,0,0,0,0,0,0,0,0
78.4,1.5,2,1,1,0,0,0,0,0,0,0,1,0,0
32.175,2,3,1,3,0,0,0,0,0,0,1,0,0,0
26.474,1.5,2,1,2,0,0,0,1,0,0,0,0,0,0
400,2,2,3,1,0,0,0,0,0,1,0,0,0,0
109,1,4,1,1,0,0,0,0,0,1,0,0,0,0
393.12,1,2,1,1,0,0,0,0,0,0,0,1,0,0
73.352,1,2,1,1,0,0,1,0,0,0,0,0,0,0
78.4,1,2,1,1,0,0,0,0,0,0,0,1,0,0
61.969,2,5,2,2,0,0,0,0,1,0,0,0,0,0
41.602,1,2,1,1,0,0,0,1,0,0,0,0,0,0
100.8,1,2,1,1,0,0,0,0,0,0,0,1,0,0
348.32,1,2,1,1,0,0,0,0,0,0,0,1,0,0
24.857,1,2,1,1,0,0,0,1,0,0,0,0,0,0
56.73,1,4,1,1,0,0,0,1,0,0,0,0,0,0
48.44,1,2,1,1,0,0,1,0,0,0,0,0,0,0
20.801,1,2,1,1,0,0,0,1,0,0,0,0,0,0
39.2,1,2,0,1,0,0,0,0,0,0,0,1,0,0
85,1,2,0,1,0,0,0,0,0,1,0,0,0,0
127.328,1,3,1,2,0,0,1,0,0,0,0,0,0,0
77.5,2,3,1,2,0,0,0,0,1,0,0,0,0,0
13.299,1,1,1,0,0,0,0,0,1,0,0,0,0,0
199,2,4,2,2,0,0,0,0,0,1,0,0,0,0
139.5,2,4,2,2,0,0,0,0,1,0,0,0,0,0
56.482,1,2,1,1,0,0,0,0,1,0,0,0,0,0
52.266,2,4,2,2,0,0,0,0,1,0,0,0,0,0
37.82,1,4,1,3,0,0,0,1,0,0,0,0,0,0
123.969,2,4,2,3,0,0,0,0,1,0,0,0,0,0
38,1,1,1,1,0,0,0,0,0,1,0,0,0,0
33.093,2,2,1,1,0,0,0,1,0,0,0,0,0,0
29.76,1,2,1,0,0,0,0,0,1,0,0,0,0,0
281.644,2,4,2,2,0,0,1,0,0,0,0,0,0,0
71.187,2.5,6,3,3,0,0,0,1,0,0,0,0,0,0
265.44,1,4,1,2,0,0,0,0,0,0,0,1,0,0
48.312,1,1,1,1,0,0,0,0,0,0,0,0,0,0
82,1,3,0,1,0,0,0,0,0,1,0,0,0,0
201.6,1,2,0,0,0,0,0,0,0,0,0,1,0,0
32,1,1,1,1,0,0,0,0,0,1,0,0,0,0
201.3,1,2,1,1,0,0,0,0,0,0,0,0,0,0
156.8,1,2,0,1,0,0,0,0,0,0,0,1,0,0
151.2,1,3,1,1,0,0,0,0,0,0,0,1,0,0
374.976,2,10,2,6,0,0,0,0,0,0,0,0,1,0
140,1,1,0,1,0,0,0,0,0,1,0,0,0,0
85.888,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0
28.544,1,3,1,1,0,0,0,1,0,0,0,0,0,0
103.8,1,1,1,1,0,0,1,0,0,0,0,0,0,0
50.4,1,1,1,1,0,0,0,0,0,0,0,1,0,0
62,1,2,0,2,0,0,0,0,1,0,0,0,0,0
62.28,1,2,1,1,0,0,1,0,0,0,0,0,0,0
30.256,3,2,2,3,0,0,0,1,0,0,0,0,0,0
222.75,3,8,4,4,0,0,0,0,0,0,1,0,0,0
173.6,2,6,3,4,0,0,0,0,0,0,0,0,0,1
33.093,1,2,0,1,0,0,0,1,0,0,0,0,0,0
120,1,2,1,1,0,0,0,0,0,1,0,0,0,0
170.19,3,6,4,5,0,0,0,1,0,0,0,0,0,0
60,1,1,1,1,0,0,0,0,0,1,0,0,0,0
67.32,1,5,2,2,0,0,0,0,0,0,1,0,0,0
46.33,1,5,1,3,0,0,0,1,0,0,0,0,0,0
114.07,0,2,1,1,0,0,0,0,0,0,0,0,0,0
41.602,1,2,0,2,0,0,0,1,0,0,0,0,0,0
38.75,1,2,1,1,0,0,0,0,1,0,0,0,0,0
168,1,4,2,2,0,0,0,0,0,0,0,1,0,0
245,1,4,2,2,0,0,0,0,0,1,0,0,0,0
279,1,6,3,4,0,0,0,0,0,1,0,0,0,0
37.2,2,2,1,1,0,0,0,0,1,0,0,0,0,0
173.972,2.5,7,4,3,0,0,0,1,0,0,0,0,0,0
169.12,1,2,1,1,0,0,0,0,0,0,0,1,0,0
67.1,2,1,1,1,0,0,0,0,0,0,0,0,0,0
57.706,2,1,1,1,0,0,0,0,0,0,0,0,0,0
87.23,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
392,1.5,4,3,3,0,0,0,0,0,0,0,1,0,0
212.8,1,4,3,3,0,0,0,0,0,0,0,1,0,0
293.898,2,4,2,2,0,0,0,0,0,0,0,0,0,0
49.5,2,6,2,3,0,0,0,0,0,0,1,0,0,0
175.231,1,2,1,1,0,0,0,0,0,0,0,0,1,0
42,0,1,1,1,0,0,0,0,0,1,0,0,0,0
