"price","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","bathrooms","accomodate","bedrooms","beds","Shared room","Hotel room","France","Argentine","USA","Australie","Espagne","Bresil","Thaïlande","Japon"
201.6,5,5,4.67,5,5,5,1,2,2,1,0,0,1,0,0,0,0,0,0,0
128.712,5,5,5,5,5,5,1,2,2,1,0,0,0,0,0,1,0,0,0,0
168,5,5,5,5,5,5,0.5,1,1,1,0,0,1,0,0,0,0,0,0,0
359,5,5,5,5,5,5,3,8,4,4,0,0,0,0,1,0,0,0,0,0
269.742,4.88,4.88,5,5,5,5,1,4,2,2,0,0,0,0,0,0,0,0,0,0
55,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
149,5,4,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
27.145,4.89,5,4.88,5,5,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
86.24,5,5,5,5,5,5,2,4,4,4,0,0,0,0,0,0,1,0,0,0
419.352,5,5,5,5,5,5,3.5,16,6,11,0,0,0,0,0,1,0,0,0,0
403.2,4.93,4.93,4.93,5,5,5,2,5,4,4,0,0,1,0,0,0,0,0,0,0
328.79,5,5,4.78,5,5,4.78,2,7,3,4,0,0,0,0,0,0,0,0,0,0
190,4.67,5,4.67,5,5,5,2,4,2,2,0,0,0,0,1,0,0,0,0,0
133.556,5,5,5,5,5,5,2,4,2,2,0,0,0,0,0,1,0,0,0,0
207.6,5,4.25,5,5,5,5,2,4,2,2,0,0,0,0,0,1,0,0,0,0
33.093,5,5,5,5,5,5,2,4,2,2,0,0,0,1,0,0,0,0,0,0
124.56,5,5,4.93,4.97,5,5,2,4,2,2,0,0,0,0,0,1,0,0,0,0
267.68,5,5,5,5,5,5,2,4,2,2,0,0,1,0,0,0,0,0,0,0
182.56,5,5,4,5,5,5,2,4,2,2,0,0,0,0,0,0,1,0,0,0
106.4,5,5,4,5,5,5,2,4,2,2,0,0,1,0,0,0,0,0,0,0
95.2,5,3,5,5,5,5,2,4,2,2,0,0,0,0,0,0,1,0,0,0
25.935,5,5,5,5,5,5,1,4,1,0,0,0,0,1,0,0,0,0,0,0
17.019,5,5,5,5,5,5,1.5,2,1,0,0,0,0,1,0,0,0,0,0,0
72,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
72,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
197.12,5,5,5,5,5,5,1,6,1,6,0,0,0,0,0,0,1,0,0,0
212.8,5,5,5,5,4,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
190.4,5,5,5,5,5,5,1,2,2,2,0,0,0,0,0,0,1,0,0,0
116,5,5,5,5,5,4.75,1,2,1,1,0,0,0,0,1,0,0,0,0,0
65,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
40,4.91,4.91,4.82,4.91,4.82,4.91,2,1,1,1,0,0,0,0,1,0,0,0,0,0
85.12,5,5,5,5,5,5,1,3,1,3,0,0,0,0,0,0,1,0,0,0
73.81,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
80.52,5,4.98,4.98,5,5,4.98,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
67.1,4.67,4.83,4.67,5,5,4.83,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
69.784,5,5,4,5,5,5,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
87.119,5,5,5,5,5,5,2,4,2,3,0,0,0,1,0,0,0,0,0,0
48.627,5,5,4.86,5,5,5,2,4,2,3,0,0,0,1,0,0,0,0,0,0
143.36,5,5,5,5,5,5,1,6,1,3,0,0,1,0,0,0,0,0,0,0
73.81,5,5,4.93,5,5,4.86,1,3,1,1,0,0,0,0,0,0,0,0,0,0
30.133,4.92,5,5,4.92,5,5,2,4,2,3,0,0,0,1,0,0,0,0,0,0
112,5,5,5,5,5,5,2,4,1,2,0,0,0,0,0,0,1,0,0,0
322.08,5,5,5,5,5,5,2.5,5,3,3,0,0,0,0,0,0,0,0,0,0
28.497,5,5,5,5,4.75,5,1,7,1,6,0,0,0,1,0,0,0,0,0,0
98.956,5,5,5,5,5,5,1,3,1,0,0,0,0,0,0,1,0,0,0,0
33.093,5,5,5,5,5,5,1.5,4,1,2,0,0,0,1,0,0,0,0,0,0
31.306,5,5,5,5,5,5,1,3,1,0,0,0,0,1,0,0,0,0,0,0
241,5,5,5,5,5,5,4.5,10,4,5,0,0,0,0,1,0,0,0,0,0
259,5,5,5,5,5,5,2,6,3,3,0,0,0,0,1,0,0,0,0,0
200,5,5,5,5,5,5,2,6,3,3,0,0,0,0,1,0,0,0,0,0
89.6,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0
85.116,5,4.94,5,4.88,5,4.94,1,3,1,2,0,0,0,0,0,1,0,0,0,0
73.81,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0
288.53,5,5,5,5,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0
53.68,4.75,5,4.5,5,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0
30.663,5,5,5,5,5,5,1,2,1,0,0,0,0,1,0,0,0,0,0,0
22.285,5,4.67,5,5,5,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
19.856,5,4.67,5,4.67,5,4.67,1,3,1,2,0,0,0,1,0,0,0,0,0,0
26.301,5,4.92,5,5,4.92,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
240.218,5,5,5,5,5,5,1,3,1,2,0,0,0,0,0,0,0,0,0,0
114.24,5,5,5,4.6,4.6,5,1,3,1,2,0,0,1,0,0,0,0,0,0,0
429.44,5,5,5,5,5,5,2.5,4,2,1,0,0,0,0,0,0,0,0,0,0
141.825,5,5,5,4.75,5,5,2,9,5,9,0,0,0,1,0,0,0,0,0,0
101.992,5,5,4.67,4.67,5,4.33,1,3,0,3,0,0,0,0,0,0,0,0,0,0
107.36,5,5,5,5,5,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0
54.763,5,5,5,5,5,5,1,6,3,5,0,0,0,1,0,0,0,0,0,0
290,5,5,5,5,5,5,1,5,2,5,0,0,0,0,1,0,0,0,0,0
111.976,5,5,5,5,5,5,1.5,2,1,1,0,0,0,1,0,0,0,0,0,0
29.178,5,5,5,5,5,4.67,1.5,2,1,1,0,0,0,1,0,0,0,0,0,0
201.3,5,5,5,5,5,5,2,4,2,2,0,0,0,0,0,0,0,0,0,0
170.232,5,5,5,5,5,4.8,2,4,2,2,0,0,0,0,0,1,0,0,0,0
10.401,5,5,4.6,5,5,4.6,1,2,1,2,0,0,0,1,0,0,0,0,0,0
24.695,4.98,4.98,5,4.94,4.98,4.88,1,3,1,4,0,0,0,1,0,0,0,0,0,0
350,5,5,4.5,5,5,5,4.5,6,5,5,0,0,0,0,1,0,0,0,0,0
292.556,5,5,5,4.5,4.5,5,2,8,3,4,0,0,0,0,0,0,0,0,0,0
38,5,5,4,5,5,4,4,2,1,1,0,0,0,0,1,0,0,0,0,0
288.53,5,5,5,5,5,5,2,6,2,2,0,0,0,0,0,0,0,0,0,0
267.058,5,5,5,5,5,5,3,6,3,3,0,0,0,0,0,0,0,0,0,0
280,5,5,4.8,5,5,5,1,8,4,5,0,0,1,0,0,0,0,0,0,0
304.64,5,5,5,5,5,5,2.5,6,3,3,0,0,1,0,0,0,0,0,0,0
296.582,5,5,5,4.67,4.67,5,2,5,2,3,0,0,0,0,0,0,0,0,0,0
138.88,5,5,5,5,4.5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
35.381,5,5,5,5,5,4.25,1,4,1,2,0,0,0,1,0,0,0,0,0,0
141.12,5,5,4.8,4.8,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
67.2,4.6,4.8,4.6,5,5,4.8,1,4,1,2,0,0,1,0,0,0,0,0,0,0
116.754,5,5,4,5,5,5,1,4,1,2,0,0,0,0,0,0,0,0,0,0
157.014,5,5,5,5,5,4,1,4,1,2,0,0,0,0,0,0,0,0,0,0
87.23,5,5,5,5,5,5,1,4,1,2,0,0,0,0,0,0,0,0,0,0
132.16,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
184.8,5,5,4.88,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
119.84,5,5,5,5,5,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0
375.76,5,5,5,4.8,5,4.8,1,6,4,4,0,0,0,0,0,0,0,0,0,0
28.365,5,5,5,5,5,5,1,4,2,0,0,0,0,1,0,0,0,0,0,0
386.496,5,5,5,5,5,4.91,1,7,2,4,0,0,0,0,0,0,0,0,0,0
179,5,5,5,5,4,5,3,14,5,5,0,0,0,0,1,0,0,0,0,0
116.256,5,4.89,4.89,5,5,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0
212.8,5,5,5,5,5,4.88,1.5,4,2,3,0,0,0,0,0,0,1,0,0,0
176,5,5,5,5,5,5,3,12,3,5,0,0,0,0,1,0,0,0,0,0
268.4,4.88,5,5,5,5,5,3,6,3,5,0,0,0,0,0,0,0,0,0,0
41.52,5,5,5,5,5,4.75,1,1,1,1,0,0,0,0,0,1,0,0,0,0
73.81,5,5,5,5,4.75,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
41.52,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0
46.97,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
68,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
54,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
249,5,5,5,5,5,5,1,4,2,2,0,0,0,0,1,0,0,0,0,0
202,4,4.5,4.5,3.5,4.5,5,1.5,6,3,5,0,0,0,0,1,0,0,0,0,0
171.36,5,5,5,5,5,5,1.5,4,2,2,0,0,1,0,0,0,0,0,0,0
48.76,5,5,5,5,5,5,1.5,4,2,2,0,0,0,1,0,0,0,0,0,0
206.668,5,5,5,5,5,5,2,6,2,3,0,0,0,0,0,0,0,0,0,0
103.8,5,5,5,5,5,5,2,6,2,3,0,0,0,0,0,1,0,0,0,0
173,5,5,5,5,5,5,2,6,2,3,0,0,0,0,0,1,0,0,0,0
307.318,5,5,5,5,5,4.67,2,6,2,3,0,0,0,0,0,0,0,0,0,0
254,5,4.5,4.5,5,5,4,8,12,6,7,0,0,0,0,1,0,0,0,0,0
142,5,5,4.33,5,5,5,2,3,2,2,0,0,0,0,1,0,0,0,0,0
78,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
84,5,5,4.9,5,5,4.95,1,1,1,1,0,0,1,0,0,0,0,0,0,0
53.68,4,5,3,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
99,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
80,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
80,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
31,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
206,5,5,5,5,5,5,2,3,1,1,0,0,0,0,1,0,0,0,0,0
67.1,4,4,4,5,4,4,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0
12.292,4.5,5,4.5,5,5,4.5,0.5,1,1,1,0,0,0,1,0,0,0,0,0,0
156.8,4.93,4.93,5,5,5,4.87,1,5,2,3,0,0,1,0,0,0,0,0,0,0
338.184,5,5,5,5,5,5,1,5,2,3,0,0,0,0,0,0,0,0,0,0
112,5,5,5,5,5,5,1,5,2,3,0,0,1,0,0,0,0,0,0,0
166.88,5,5,5,5,5,5,1,2,0,0,0,0,1,0,0,0,0,0,0,0
127.49,5,5,5,5,4.8,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
62,4.67,5,4.67,5,4.67,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
87.23,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
58.82,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
84.546,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
290,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
55.36,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
100,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
29.064,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
88.572,5,5,5,4.75,5,4.75,1,2,1,1,0,0,0,0,0,0,0,0,0,0
77.836,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
83.204,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
69,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
44.98,5,4.8,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
69,4.86,4.86,4.71,4.83,4.86,5,1,2,1,0,0,0,0,0,1,0,0,0,0,0
303.292,5,5,5,5,5,5,2,4,2,2,0,0,0,0,0,0,0,0,0,0
311.344,5,5,5,5,5,5,3,5,3,3,0,0,0,0,0,0,0,0,0,0
47,4.43,4.71,4,5,4.71,4.29,1,3,1,2,0,0,0,0,1,0,0,0,0,0
33.225,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
43.896,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
33.093,5,5,5,5,5,5,0.5,2,1,1,0,0,0,1,0,0,0,0,0,0
67.2,4.5,5,3.5,5,5,5,1.5,2,1,1,0,0,1,0,0,0,0,0,0,0
100.8,5,5,5,5,5,5,1.5,1,1,2,0,0,1,0,0,0,0,0,0,0
87.23,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
49,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
350,5,5,5,5,5,5,2,3,2,2,0,0,0,0,1,0,0,0,0,0
53.355,5,5,4.83,5,5,4.83,1,2,0,1,0,0,0,1,0,0,0,0,0,0
15.128,4.67,4.67,4.67,5,5,4.67,6,15,8,14,0,0,0,1,0,0,0,0,0,0
168,4.5,4.83,4.17,4.67,4.83,5,1,3,0,0,0,0,1,0,0,0,0,0,0,0
390,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
112,4.87,5,4.74,4.83,4.91,4.96,1,2,1,1,0,0,1,0,0,0,0,0,0,0
60.896,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
29.7,5,5,5,5,5,5,1.5,2,1,1,0,0,0,0,0,0,0,1,0,0
107.25,5,5,5,5,5,4.75,2,5,2,2,0,0,0,0,0,0,0,1,0,0
220.534,5,5,5,4.5,5,5,5,8,3,0,0,0,0,0,0,0,0,0,1,0
265.716,4,5,4,4,5,5,2,5,2,4,0,0,0,0,0,0,0,0,0,0
412.5,5,5,4,4,5,5,3,6,3,3,0,0,0,0,0,0,0,1,0,0
30.256,5,5,4.94,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
65.1,5,5,5,5,5,5,1,2,1,2,0,0,0,0,0,0,0,0,1,0
18.315,5,5,5,5,5,5,1,2,1,2,0,0,0,0,0,0,0,1,0,0
66,5,5,5,5,5,5,2,5,2,2,0,0,0,0,0,0,0,1,0,0
32.505,5,5,5,5,5,5,1.5,1,2,2,0,0,0,0,0,0,0,1,0,0
293.898,5,5,4,5,5,5,2.5,4,4,2,0,0,0,0,0,0,0,0,0,0
19.8,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
32.835,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
17.16,4.5,5,5,5,5,5,2,1,1,2,1,0,0,0,0,0,0,1,0,0
165,5,5,5,5,5,5,2.5,4,2,0,0,0,0,0,0,0,0,1,0,0
37.2,5,5,5,5,4.5,4.5,1,2,0,2,0,1,0,0,0,0,0,0,1,0
43.56,5,5,5,5,5,5,1,3,1,2,0,0,0,0,0,0,0,1,0,0
44.55,5,5,5,5,5,5,1,3,1,2,0,0,0,0,0,0,0,1,0,0
264,5,5,5,5,5,5,2,6,2,1,0,0,0,0,0,0,0,1,0,0
129.525,5,5,5,5,5,5,3,5,3,6,0,0,0,0,0,0,0,1,0,0
149.597,4.83,4.83,5,5,4.83,4.83,1,6,1,3,0,0,0,0,0,0,0,0,0,1
41.25,5,5,5,5,5,4.86,1,2,1,1,0,0,0,0,0,0,0,1,0,0
37.82,5,5,5,4.86,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
24.8,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
56.73,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
52.01,4,5,5,5,3,5,1,2,1,1,0,0,0,0,0,0,0,0,0,1
165,5,5,5,5,5,5,1.5,3,1,1,0,0,0,0,0,0,0,1,0,0
181.5,5,5,5,5,5,5,3,4,2,3,0,0,0,0,0,0,0,1,0,0
94.545,5,5,4.75,5,5,5,1,4,1,1,0,0,0,0,0,0,0,1,0,0
19.8,5,5,5,5,5,4.8,1,4,1,1,0,0,0,0,0,0,0,1,0,0
158.4,5,5,5,5,5,5,1,4,1,1,0,0,0,0,0,0,0,1,0,0
33,4.94,4.94,4.89,4.78,4.83,5,1,4,1,1,0,0,0,0,0,0,0,1,0,0
82.5,5,5,4.83,4.83,5,5,2,4,2,4,0,0,0,0,0,0,0,1,0,0
67.1,5,5,5,5,5,5,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0
325.5,5,5,5,5,5,5,1,4,2,2,0,0,0,0,0,0,0,0,1,0
132,5,5,5,5,5,5,2,6,3,4,0,0,0,0,0,0,0,1,0,0
50.16,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
43.065,5,5,5,4.93,5,4.93,1,2,1,1,0,0,0,0,0,0,0,1,0,0
12.705,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
17.655,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
84.81,5,5,4.5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
57.75,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
36.3,5,5,5,5,5,4.88,1,2,1,1,0,0,0,0,0,0,0,1,0,0
37.95,5,4,5,5,4,4.5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
47,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
33,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
40.59,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
112,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
47.19,5,4.67,5,5,5,5,1,3,2,2,0,0,0,0,0,0,0,1,0,0
47.275,5,5,5,5,5,4.75,1,3,2,3,0,0,0,1,0,0,0,0,0,0
97.35,5,5,5,5,5,5,2,2,1,1,0,0,0,0,0,0,0,1,0,0
28.743,5,5,5,5,5,5,1,4,1,3,0,0,0,1,0,0,0,0,0,0
32.01,5,5,5,5,5,5,1,4,1,3,0,0,0,0,0,0,0,1,0,0
34.038,5,5,5,5,5,5,1,4,1,3,0,0,0,1,0,0,0,0,0,0
66,5,5,5,5,5,5,1,3,2,2,0,0,0,0,0,0,0,1,0,0
193.76,5,5,5,5,5,5,2,2,1,1,0,0,0,0,0,1,0,0,0,0
28.365,5,5,5,5,5,5,1,3,1,1,0,0,0,1,0,0,0,0,0,0
33.093,4.81,5,5,4.94,5,5,1,3,1,1,0,0,0,1,0,0,0,0,0,0
55,5,4.92,4.85,5,5,4.85,1,2,1,1,0,0,0,0,1,0,0,0,0,0
32.01,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
22.77,5,5,5,5,5,5,1,4,2,1,0,0,0,0,0,0,0,1,0,0
181.5,5,5,5,5,5,5,2,4,2,2,0,0,0,0,0,0,0,1,0,0
412.5,5,5,5,5,5,5,2,4,2,2,0,0,0,0,0,0,0,1,0,0
119,5,5,5,5,5,5,1,4,1,0,0,0,0,0,1,0,0,0,0,0
25.575,5,5,5,5,5,5,1,4,1,0,0,0,0,0,0,0,0,1,0,0
27.39,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
74.085,5,5,5,5,5,5,1,2,2,2,0,0,0,0,0,0,0,1,0,0
21.669,5,5,5,5,5,5,1.5,2,1,1,0,0,0,0,0,0,0,0,1,0
74.25,4.9,5,4.9,4.9,5,4.8,2,4,2,3,0,0,0,0,0,0,0,1,0,0
93.06,5,5,5,5,5,5,3,6,3,4,0,0,0,0,0,0,0,1,0,0
90.613,5,5,5,5,5,5,1.5,2,1,1,0,0,0,0,0,0,0,0,1,0
29.178,5,5,5,5,5,5,1.5,4,1,2,0,0,0,1,0,0,0,0,0,0
91,5,5,5,5,5,5,1,2,0,3,0,0,0,0,1,0,0,0,0,0
66,5,5,5,5,5,5,1,3,2,2,0,0,0,0,0,0,0,1,0,0
32.67,5,4.5,4.5,5,5,5,1.5,2,1,0,0,0,0,0,0,0,0,1,0,0
24.273,5,5,5,4.89,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
24.583,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
66,4.83,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
346.5,5,5,5,5,5,5,1,4,1,2,0,0,0,0,0,0,0,1,0,0
49.5,5,5,5,5,5,5,1,2,1,0,0,0,0,0,0,0,0,1,0,0
52.297,5,5,5,5,5,5,1,2,1,0,0,0,0,0,0,0,0,0,1,0
87.932,5,5,5,5,5,5,2,3,2,2,0,0,0,1,0,0,0,0,0,0
59.843,5,4.75,5,4.75,4.75,5,1,3,1,2,0,0,0,0,0,0,0,0,0,1
51.48,5,4.5,5,5,5,5,1,3,1,2,0,0,0,0,0,0,0,1,0,0
47.275,5,5,5,5,4.8,4.6,1,3,1,2,0,0,0,1,0,0,0,0,0,0
148.5,5,5,5,5,5,5,1,3,1,2,0,0,0,0,0,0,0,1,0,0
51.15,5,5,5,5,5,5,1,3,1,2,0,0,0,0,0,0,0,1,0,0
49.5,5,5,5,5,5,5,1,3,1,2,0,0,0,0,0,0,0,1,0,0
138.043,5,5,5,5,5,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
297.924,5,5,5,5,5,5,1,3,1,2,0,0,0,0,0,0,0,0,0,0
31.185,5,5,5,5,5,4.96,1,6,2,4,0,0,0,0,0,0,0,1,0,0
52.674,5,5,5,5,5,5,1.5,2,1,1,0,0,0,1,0,0,0,0,0,0
24.75,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
11.2,5,5,5,5,5,5,1.5,3,1,0,0,0,1,0,0,0,0,0,0,0
64.68,5,5,5,5,5,5,1,3,0,1,0,0,0,0,0,0,0,1,0,0
24.75,4.67,4.67,4.33,4.67,4.67,5,1,2,0,1,0,0,0,0,0,0,0,1,0,0
57.42,5,5,5,5,5,5,1,4,1,3,0,0,0,0,0,0,0,1,0,0
27.225,5,5,5,5,5,5,1,4,1,1,0,0,0,0,0,0,0,1,0,0
148.5,5,5,4.5,5,5,5,1,4,1,2,0,0,0,0,0,0,0,1,0,0
38.28,4.67,4.67,4,4.67,4.33,4.67,1,4,1,2,0,0,0,0,0,0,0,1,0,0
52.8,5,5,5,5,5,5,1,4,1,2,0,0,0,0,0,0,0,1,0,0
55.36,5,5,5,5,5,5,1.5,2,1,2,0,0,0,0,0,1,0,0,0,0
91.078,5,5,5,5,5,4.67,2,8,2,4,0,0,0,0,0,0,0,0,1,0
140.25,5,5,5,5,5,5,1.5,4,2,2,0,0,0,0,0,0,0,1,0,0
30.195,5,5,5,5,5,5,1,3,1,0,1,0,0,0,0,0,0,1,0,0
52.965,4.75,5,4.75,4.75,5,4.75,1,3,0,1,0,0,0,0,0,0,0,1,0,0
38.28,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,1,0,0
66,5,5,5,5,5,5,1,2,0,0,0,0,0,0,0,0,0,1,0,0
90.915,5,5,5,4.75,5,5,2,4,2,2,0,0,0,0,0,0,0,1,0,0
31.02,5,5,5,5,5,5,1,5,1,0,0,0,0,0,0,0,0,1,0,0
56.73,4.5,4.5,3.5,5,5,5,1.5,3,1,2,0,0,0,1,0,0,0,0,0,0
53.68,5,5,5,5,5,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0
42.548,5,5,4,5,5,5,1,4,2,4,0,0,0,1,0,0,0,0,0,0
81,5,5,5,5,5,5,1.5,1,3,1,0,0,0,0,1,0,0,0,0,0
18.91,5,4.8,4.6,5,5,5,1.5,2,1,1,0,0,0,1,0,0,0,0,0,0
38,5,5,5,5,5,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0
220.64,5,5,4,4,5,5,1,6,2,2,0,0,1,0,0,0,0,0,0,0
224,5,5,5,5,5,5,1,6,2,2,0,0,1,0,0,0,0,0,0,0
52.305,5,5,5,5,5,5,1,2,1,2,0,0,0,0,0,0,0,1,0,0
28.365,5,4.93,4.93,5,5,4.93,1,2,1,2,0,0,0,1,0,0,0,0,0,0
100.8,5,5,5,5,5,5,1,2,1,2,0,0,0,0,0,0,0,0,0,1
95.2,5,5,4,5,5,5,1,2,1,2,0,0,1,0,0,0,0,0,0,0
46.2,5,5,5,5,5,5,1,2,1,2,0,0,0,0,0,0,0,1,0,0
47.275,4,4,4,4,5,5,1,2,1,2,0,0,0,1,0,0,0,0,0,0
293.898,5,5,4.83,5,5,4.83,1,2,1,2,0,0,0,0,0,0,0,0,0,0
43.56,5,5,5,5,5,5,1,2,1,2,0,0,0,0,0,0,0,1,0,0
74.25,5,5,5,5,5,5,2.5,2,1,1,0,0,0,0,0,0,0,1,0,0
48,5,5,4.75,5,5,4.5,2.5,3,1,2,0,0,0,0,1,0,0,0,0,0
58.24,5,5,5,5,5,5,1.5,2,0,1,0,0,1,0,0,0,0,0,0,0
226.798,5,5,4,5,5,5,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
375,5,5,5,5,5,5,3,5,3,3,0,0,0,0,1,0,0,0,0,0
95,5,5,5,5,4.9,4.7,1,1,1,1,0,0,0,0,1,0,0,0,0,0
195.202,4.81,4.88,4.88,5,4.88,4.94,1,4,1,5,0,0,0,0,0,0,0,0,0,1
41.25,5,5,5,5,5,5,2,2,1,0,0,0,0,0,0,0,0,1,0,0
24.42,5,5,5,5,5,5,1,6,1,0,0,0,0,0,0,0,0,1,0,0
46.5,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
72.468,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
99,5,5,5,5,5,5,2,4,3,3,0,0,0,0,0,0,0,1,0,0
89.6,5,4,5,5,3,4,2,4,3,3,0,0,0,0,0,0,1,0,0,0
71.115,5,4.67,5,5,5,5,3,8,3,4,0,0,0,0,0,0,0,1,0,0
23.1,4.71,4.86,4.43,4.57,5,5,1,1,1,1,0,0,0,0,0,0,0,1,0,0
55,4.86,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
37.125,5,5,5,5,5,5,1,2,1,0,0,0,0,0,0,0,0,1,0,0
62,5,5,5,5,5,5,1,2,1,0,0,0,0,0,0,0,0,0,1,0
59.4,5,5,4.67,5,5,4.89,2,6,3,6,0,0,0,0,0,0,0,1,0,0
